id,inner_id,mark,model,url,price_rub,price_usd,price_eur,year,km_age,color,wheel,vin,pts,owners_count,start_owning,section,condition,in_stock,custom,seller,address,region,city,offer_updated_at,options,engine_type,displacement,horse_power,body_type,transmission,drive_type,image_urls
172857,19405042-0e4e1790,ГАЗ,ГАЗель Next,https://auto.ru/lcv/new/sale/gaz/gazel_next/19405042-0e4e1790/,3250000,46700,42887,2022,,белый,левый,X96**************,,0,,NEW,среднее,IN_STOCK,растаможен,ГАЗ на Куйбышевском шоссе,"Куйбышевское шоссе, 51",Рязанская область,Рязань,2023-01-30 23:19:32 +0300,"[""trip-computer"",""wheel-power"",""lock"",""mirrors-heat"",""electro-window""]",дизель,2.8,149,изотермический фургон,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1992150/9228b1a9fbddfe327ad0e6f7c6e2d12c/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2172778/a9ad23f1af6fad91f9d1f4ee3cc3e9b1/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2180033/9ad94dcba7823e5238ef03e988ec4f45/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1961225/9b833179847ce5f907b195803faf1859/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1966658/5f291eddf44b1a696da42aa7a510af6e/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2171961/ff5a50632c4470ab7d557a2429dba67a/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2077303/a84b236c2df7c30045afeca0baa6349f/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2057171/dc019f50dfa64d7b22664705169b2c83/1200x900n""}]"
172859,19433463-21643947,МАЗ,6430,https://auto.ru/artic/used/sale/maz/6430/19433463-21643947/,3300000,47419,43547,2014,420000,белый,левый,YZM**************,оригинал,2,,USED,среднее,IN_STOCK,растаможен,Частное лицо,,Ставропольский край,Ставрополь,2023-01-30 10:13:45 +0300,,дизель,11.1,411,,механика,,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4194268/0aaa93c53d1e3931dcfe385cb009a6ec/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4470305/5903abe3ae9bfbdcb0bc184d0d16eb4d/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2172695/bb82ab3ed767d365a9ce7045e2387ddc/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2153937/3cc68039c75156c9391a8060ead6a135/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2156821/2e32e12bb7f09858ae6daf3e3099e0ec/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2174880/2625994662e09a9014acb72e2a204859/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2023939/32506fe2a0617bf5be6ac70545521028/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1993354/8939337675e2ee458a8fd89b997a9279/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2056781/ed7cea44d843c54b6ed6153ef9b83e81/1200x900n""}]"
172862,16342414-ea9306da,ГАЗ,ГАЗель Next,https://auto.ru/lcv/new/sale/gaz/gazel_next/16342414-ea9306da/,3390000,48712,44735,2022,,серебристый,левый,,оригинал,0,,NEW,среднее,ON_ORDER,растаможен,Сармат ГАЗ Новосибирск,"улица Богдана Хмельницкого, 124",Новосибирская область,Новосибирск,2023-01-30 20:36:46 +0300,,дизель,2.8,149,цельнометаллический фургон,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2069717/8d3f923730c1b40541ca7a4b4d5b7287/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2163054/6a3c407be3f6f7394cc8c9fee19559f7/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2164639/fcef01a2e031c9522c6a728ceb59dd5c/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1659147/94222ca542bbf78596c3da2b94a53740/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2156435/b8d643b1fb54808770bed30ca5cd3c2f/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2159583/866f8b0df3c47e19b4c6e0fd82b05e0b/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2021936/12acb8e17b502cba4aac0448b37925b9/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1598262/1fcadb96a340ffa9e770f4c9e79e889b/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1894405/a5e02a3820252fe459e6728644f4fbd8/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2145130/f96fa1fa890dd9dcd4045a51e44c6832/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2167246/79eb06f4cddf71353f1d5a9aa7b64f9c/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2176223/fec9f32db0565d5fb66b1a629374043d/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2028593/dc01dd9d507658e1e9885089684f4e55/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2057783/cd178d7d45282e4a6cccadf3a7de6fb5/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2161674/e96975d308b3bd5368e716e72d4b2366/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2164482/24a3769289b98fbdcf389df3b6bf0446/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2156661/334fba6d31b3a9868026152dc912cf9a/1200x900n""}]"
172865,19326930-97d462e6,ГАЗ,ГАЗель Next,https://auto.ru/lcv/new/sale/gaz/gazel_next/19326930-97d462e6/,3417000,49100,45091,2022,,белый,левый,X96**************,оригинал,0,,NEW,среднее,ON_ORDER,растаможен,ГАЗ на Куйбышевском шоссе,"Куйбышевское шоссе, 51",Рязанская область,Рязань,2023-01-31 00:14:56 +0300,"[""cruise-control"",""cd"",""abs"",""mirrors-heat"",""electro-window"",""seats-heat2"",""lock"",""trip-computer"",""electro-mirrors""]",дизель,2.8,149,тент,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4533127/7113f3f100f47493c7c6c5036917a183/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4055437/03671d8071cc8554f211834895c85d94/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5378895/3eee8cbd7aa0bec74808fc99e7af1934/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4730591/2d374dfb52cb3fa15fce43890cb88d02/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5378895/ed8f65caf25f8304748a3400b41492cf/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4290540/f15fb0b8008a48ca74ad3783940bd87c/1200x900n""}]"
172866,19405039-fd916fc4,ГАЗ,ГАЗель Next,https://auto.ru/lcv/new/sale/gaz/gazel_next/19405039-fd916fc4/,3417000,49100,45091,2022,,белый,левый,X96**************,,0,,NEW,среднее,IN_STOCK,растаможен,ГАЗ на Куйбышевском шоссе,"Куйбышевское шоссе, 51",Рязанская область,Рязань,2023-01-30 23:57:59 +0300,"[""trip-computer"",""wheel-power"",""cruise-control"",""mirrors-heat"",""electro-window""]",дизель,2.8,150,тент,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1966861/49110c05e43a188ac7f54bedd8e2e95f/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2195941/bec1a39406c5ebdc88b864b5c04b8c69/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2198129/8c76838002bdccd7baf774cda2f8a193/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4355738/4039e0b34f94060103d9c3c78f9fab9f/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2161086/ae896e74f14c3c39b16bbacf26ccebc8/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2173862/ee6057c8221eb91c6f052dba5cc92e24/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2079973/d3a154f6eb78769cd8c1b7ded7af1816/1200x900n""}]"
172867,16350942-cb8e31d1,ГАЗ,ГАЗель Next,https://auto.ru/lcv/new/sale/gaz/gazel_next/16350942-cb8e31d1/,3440000,49430,45395,2022,,белый,левый,,оригинал,0,,NEW,среднее,ON_ORDER,растаможен,Сармат ГАЗ Новосибирск,"улица Богдана Хмельницкого, 124",Новосибирская область,Новосибирск,2023-01-30 22:21:14 +0300,"[""cruise-control"",""abs"",""dvd"",""mirrors-heat"",""wheel-power"",""electro-window"",""seats-heat2"",""lock"",""electro-mirrors""]",дизель,2.8,149,цельнометаллический фургон,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1879988/225987792dafe56a217bb4c9a6ce5c3f/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2157278/38915dca9752f1ec8743aaf9be8fcbb0/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1729789/30d21101ba0e47b74b21a871d0f55701/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1598262/f5330a5ef039a945a9667b3e7b811cde/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1961828/989b04b2531e249d760ce6721e8c3d3c/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1893768/b6ae9bd2321d71797856791fc95f4343/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1676748/532569639f14d853fcdf123f443a3519/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2166991/93e4b0fd68e30dcf4ff86a83afcb08bc/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2153938/d43e22014417d02b9ceed627ae58bca5/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2091183/2fadbe788b93a8a86fbbf0286df2472f/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1982232/98e178f432b7ebeda71f4f67860ba687/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2156661/2fd17ecdd193ab719e352d8b06c640cd/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2163607/d4530e0624d3a88a8e07288a5f86d1f7/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2076279/64979f0ec2fd7a6c9ded46424c572e98/1200x900n""}]"
172868,19364105-732b9b04,ГАЗ,ГАЗель Next,https://auto.ru/lcv/new/sale/gaz/gazel_next/19364105-732b9b04/,3474000,49919,45843,2022,,белый,левый,X96**************,,0,,NEW,среднее,IN_STOCK,растаможен,ГАЗ на Куйбышевском шоссе,"Куйбышевское шоссе, 51",Рязанская область,Рязань,2023-01-30 23:19:32 +0300,"[""trip-computer"",""wheel-power"",""lock"",""cruise-control"",""radio"",""mirrors-heat"",""electro-window""]",дизель,2.8,150,тент,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4830814/2d36bc704c98bada313dcd93ad6b585f/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4515507/15826e2d95fd0509265d4ac46154b9d6/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/6029895/91e7aef24beabb5357030729f97dca8d/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4515507/508b176b822671cb606d4ea70827250a/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5911025/24348635e2194d544aa15b1b579c1681/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5232198/bb20b4c7bbec90e72d43ce397e4dc501/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2074245/b9a887564964f46554aed182c1c5de02/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2144428/defa2e2a0d2ef13e734d06d44e50eda7/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4076970/1a5a12296340c9c833a118cadbf16480/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1681159/b6a94da0f3bf7ddec19a01257db9acb3/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1588575/4baa73b92c22ec66265679298c0624d4/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1991541/8dac3303bb80ea9514fd889fcea6af4a/1200x900n""}]"
172874,19349191-0d4666ea,ГАЗ,ГАЗель NN,https://auto.ru/lcv/new/sale/gaz/gazel_nn/19349191-0d4666ea/,4050000,58196,53444,2022,,чёрный,левый,X96**************,оригинал,0,,NEW,среднее,IN_STOCK,растаможен,ГАЗ на Куйбышевском шоссе,"Куйбышевское шоссе, 51",Рязанская область,Рязань,2023-01-30 23:20:52 +0300,,дизель,2.8,149,рефрижератор,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5233721/cd82f19bd40724ca66a9b5fc472c76a5/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5966113/0a38e38ba34219a08f115d2bde940e41/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5303452/911428f1cf42c087dc3b85b08496a4ba/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4290540/7e920970aef12a940bf14c66eedd104b/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5231948/4882b4636595840bfcdd469f103d7a1b/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4805398/267c98b5cfcd4847b04d667e4c287406/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5236873/35d30acc0b387daaf156d41328e59750/1200x900n""}]"
172875,19405037-026071d4,ГАЗ,ГАЗель NN,https://auto.ru/lcv/new/sale/gaz/gazel_nn/19405037-026071d4/,4050000,58196,53444,2022,,чёрный,левый,X96**************,,0,,NEW,среднее,IN_STOCK,растаможен,ГАЗ на Куйбышевском шоссе,"Куйбышевское шоссе, 51",Рязанская область,Рязань,2023-01-30 23:19:35 +0300,"[""trip-computer"",""wheel-power"",""lock"",""cruise-control"",""radio""]",дизель,2.8,149,рефрижератор,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2189589/18b25bddfce88df9b8380fe138b5936d/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2087665/431dec9534b59c3fe87cc9dde9380034/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2163944/91b3b990fd450cfe1d8ec38ada039aac/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2155811/47f083ebe4547daf90b3941b6c70c153/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2172778/dc42aae5c4ad94a31e4d16a8b6d597a4/1200x900n""}]"
172888,19433404-cbca8f33,Mercedes-Benz,Sprinter,https://auto.ru/lcv/used/sale/mercedes/sprinter/19433404-cbca8f33/,7999000,114940,105556,2010,38000,серый,левый,,оригинал,2,,USED,среднее,IN_STOCK,растаможен,id40185836,,Москва и Московская область,Реутов,2023-01-30 20:36:24 +0300,,дизель,3.0,190,кэмпер,автомат,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2166244/02f0028da215b89a45853642ff9166bc/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4829839/ee9c68068b0e1a12b3875404f8e676f8/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1541975/eb139aeb46dd021d72a7d6e331ba0810/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2160224/3c0e3312ff10cc1f73a7c7e21218d167/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2177055/6dd26bd20a8fa99dc6db9d4cfca99719/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2023766/642807dc1057bd6235ae7b26f9bd83ab/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1922129/954c1b0859e6154210a0e48e6d68afa3/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2169446/f98d906245036adf06be86168dbb20de/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4310167/4135745918e4fa4eb88bed9d7820eac2/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2087846/8ce74595dab0c3860a6a54d262ff5cd4/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1887810/843b8869471523e8a470924207e41e0c/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2157912/df8a4145e512c1338f3a1d71be8e167c/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2165826/932ca43a277bf74417fd2a88291c9551/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2165234/5ecee3b244e9756b5af8d4e315053681/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2162798/e532d17e7f7c2765d742fecf364cea2b/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2167791/29b9898fe6c66a09e7fbc77918825e68/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5288814/adc601124a7717fb0fd48b738879ceb0/1200x900n""}]"
172889,19433731-c56bd96e,ГАЗ,ГАЗель (2705),https://auto.ru/lcv/used/sale/gaz/gazel_2705/19433731-c56bd96e/,80000,1150,1056,1997,98296,зелёный,левый,XTH**************,оригинал,1,,USED,среднее,IN_STOCK,растаможен,Частное лицо,Чамлыкская,Краснодарский край,Лабинск,2023-01-30 14:50:38 +0300,,бензин,2.4,100,цельнометаллический фургон,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1936112/d50adc956e36d31daa1d5a168fec3166/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1937202/cb7f463b0a1d54ef831acd92b7b6f739/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1782919/15ea6f18fc93d12caec4bef547ae9c54/1200x900n""}]"
172890,19369682-04a24976,ГАЗ,Соболь (2752),https://auto.ru/lcv/used/sale/gaz/sobol_2752/19369682-04a24976/,85000,1221,1122,2004,260000,серый,левый,XTH**************,оригинал,2,,USED,среднее,IN_STOCK,растаможен,Частное лицо,,Ханты-Мансийский автономный округ - Югра,Нижневартовск,2023-01-30 22:14:54 +0300,,бензин,2.3,98,цельнометаллический фургон,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/6313114/c000886a4356adcd126ff2a2626876e0/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/7014699/cd767070662eb91bb49a93ce24307598/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/7014699/7c67c19fd541a08c8d163b031a5e05a8/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/6376310/30cdc233877b828f3afd90ee9f3e0188/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/7014699/7ca99019c1f567b859fdc8bf94d64bca/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/6272922/d62a531455611f262d0a968f1abd8c63/1200x900n""}]"
172894,19238379-93b3fb05,ГАЗ,ГАЗель (2705),https://auto.ru/lcv/used/sale/gaz/gazel_2705/19238379-93b3fb05/,100000,1437,1320,2002,150000,красный,левый,XTH**************,дубликат,4,,USED,среднее,IN_STOCK,растаможен,Максим,Ташкентская,Ивановская область,Иваново,2023-01-20 12:43:10 +0300,,бензин,2.9,88,цельнометаллический фургон,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5245800/16070f7650d53bd703854f0852b5b882/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2048563/8c398d02358decdbd409bb10878136d7/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4575350/94baadaea26b7af75d4035fec04096c4/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2028593/505913f2ff2b034e179da939a6ec5c14/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1987671/9baa08ae894b4b923fcb5034e7b10ebe/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2153068/ddd6dbad7e3e515340c8a8cf8e343840/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1777927/e14bb0579de9b66d1d5fbde1a2ce17f0/1200x900n""}]"
172895,19433771-290d120c,Isuzu,Elf (N-series),https://auto.ru/lcv/used/sale/isuzu/elf/19433771-290d120c/,630000,9053,8314,2001,123456,белый,правый,,оригинал,1,,USED,среднее,IN_STOCK,растаможен,Егор,2 казахстанская 28,Омская область,Омск,2023-01-30 21:28:57 +0300,,дизель,4.6,150,рефрижератор,,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4361593/173aa43857b2122c88400e102cc66c94/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1959786/fe9c8de5ed92e4c10e492db2e629acd0/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2077303/e3b385c7ff44f3e587cb6619b09d867b/1200x900n""}]"
